id,Sentence,Aspect Term,polarity,from,to
1649,This place has realy fresh sushi and a nice large menu of Japanese classic cuisine.,sushi,positive,27,32
1649,This place has realy fresh sushi and a nice large menu of Japanese classic cuisine.,menu,positive,50,54
1649,This place has realy fresh sushi and a nice large menu of Japanese classic cuisine.,Japanese classic cuisine,positive,58,82
1195,The sushi is average and the prices are anything but.,sushi,neutral,4,9
1195,The sushi is average and the prices are anything but.,prices,neutral,29,35
3247,"My wife and I also enjoyed the spinach, the Shanghai low mein, and other attractions.",spinach,positive,31,38
3247,"My wife and I also enjoyed the spinach, the Shanghai low mein, and other attractions.",Shanghai low mein,positive,44,61
1693,Owner must have coem on this website to give himself credit.,Owner,neutral,0,5
1496,Turned out there was full service upstairs and sat down.,service,positive,26,33
2387,Several of the dim sum orders had about 6-8 pieces.,dim sum orders,neutral,15,29
2382,If you have a dumpling fetish i suggest you try some here!,dumpling,positive,14,22
517,"Three page wine menu, one page entree and horedevous.",wine menu,positive,11,20
517,"Three page wine menu, one page entree and horedevous.",entree,positive,31,37
517,"Three page wine menu, one page entree and horedevous.",horedevous,positive,42,52
1399,"The food is consistently wonderful - I've been coming here for years, and the owner has always been accomodating and friendly.",food,positive,4,8
1399,"The food is consistently wonderful - I've been coming here for years, and the owner has always been accomodating and friendly.",owner,positive,78,83
3488,The waiters and owners were nonchalant about this and promised to call the exterminator but weren't as dismayed or apologetic as I would have expected.,waiters,negative,4,11
3488,The waiters and owners were nonchalant about this and promised to call the exterminator but weren't as dismayed or apologetic as I would have expected.,owners,negative,16,22
3117,And the food was fantastic.,food,positive,8,12
1024,"If you're looking for a place to sit down, have a drink and conversations with friends, go to sweet-n-tart and order yourself a hong-kong styled milk and tea with tapioca pearls (hot).",drink,neutral,50,55
1024,"If you're looking for a place to sit down, have a drink and conversations with friends, go to sweet-n-tart and order yourself a hong-kong styled milk and tea with tapioca pearls (hot).",hong-kong styled milk,positive,128,149
1024,"If you're looking for a place to sit down, have a drink and conversations with friends, go to sweet-n-tart and order yourself a hong-kong styled milk and tea with tapioca pearls (hot).",tea with tapioca pearls (hot),positive,154,183
394,"Aside from the Sea Urchin, the chef recommended an assortment of fish including Fatty Yellow Tail, Boton Shrimp, Blue Fin Torro (Fatty Tuna), Sea Eel, etc.",chef,neutral,31,35
394,"Aside from the Sea Urchin, the chef recommended an assortment of fish including Fatty Yellow Tail, Boton Shrimp, Blue Fin Torro (Fatty Tuna), Sea Eel, etc.",assortment of fish,neutral,51,69
394,"Aside from the Sea Urchin, the chef recommended an assortment of fish including Fatty Yellow Tail, Boton Shrimp, Blue Fin Torro (Fatty Tuna), Sea Eel, etc.",Fatty Yellow Tail,neutral,80,97
394,"Aside from the Sea Urchin, the chef recommended an assortment of fish including Fatty Yellow Tail, Boton Shrimp, Blue Fin Torro (Fatty Tuna), Sea Eel, etc.",Boton Shrimp,neutral,99,111
394,"Aside from the Sea Urchin, the chef recommended an assortment of fish including Fatty Yellow Tail, Boton Shrimp, Blue Fin Torro (Fatty Tuna), Sea Eel, etc.",Sea Eel,neutral,142,149
394,"Aside from the Sea Urchin, the chef recommended an assortment of fish including Fatty Yellow Tail, Boton Shrimp, Blue Fin Torro (Fatty Tuna), Sea Eel, etc.",Sea Urchin,neutral,15,25
394,"Aside from the Sea Urchin, the chef recommended an assortment of fish including Fatty Yellow Tail, Boton Shrimp, Blue Fin Torro (Fatty Tuna), Sea Eel, etc.",Blue Fin Torro (Fatty Tuna),neutral,113,140
1483,"They're also friendlier here, especially the owner, Kenny.",owner,positive,45,50
2945,"While the room is not particularly comfortable, once you're seated you'll forget about everything except what's on your plate.",room,negative,10,14
2945,"While the room is not particularly comfortable, once you're seated you'll forget about everything except what's on your plate.",plate,positive,120,125
3487,I've lived in NYC all my life and had never before seen so many waterbugs in one place (except in a really bad dream).,waterbugs,negative,64,73
1701,Winnie and her staff are the best crew you can find serving you.,crew,positive,34,38
1701,Winnie and her staff are the best crew you can find serving you.,staff,positive,15,20
1701,Winnie and her staff are the best crew you can find serving you.,serving,positive,52,59
464,"The ambiance is minimal the food is not phenomenal, but some dishes are quite good, such as the eggplant parmesan, veal in carozza chicken saltimbocca.",ambiance,positive,4,12
464,"The ambiance is minimal the food is not phenomenal, but some dishes are quite good, such as the eggplant parmesan, veal in carozza chicken saltimbocca.",food,negative,28,32
464,"The ambiance is minimal the food is not phenomenal, but some dishes are quite good, such as the eggplant parmesan, veal in carozza chicken saltimbocca.",dishes,positive,61,67
464,"The ambiance is minimal the food is not phenomenal, but some dishes are quite good, such as the eggplant parmesan, veal in carozza chicken saltimbocca.",eggplant parmesan,positive,96,113
464,"The ambiance is minimal the food is not phenomenal, but some dishes are quite good, such as the eggplant parmesan, veal in carozza chicken saltimbocca.",veal in carozza chicken saltimbocca,positive,115,150
2779,"My host asked for appetizers for the group and the waiter gave us not only what we ordered, but some other items that were not ordered.",host,neutral,3,7
2779,"My host asked for appetizers for the group and the waiter gave us not only what we ordered, but some other items that were not ordered.",appetizers,neutral,18,28
2779,"My host asked for appetizers for the group and the waiter gave us not only what we ordered, but some other items that were not ordered.",waiter,neutral,51,57
1086,You can even get packages of the chutneys to stock your fridge!,chutneys,positive,33,41
2539,The bar has various selections and the mixed drink special is a catcher! 2 for 1's.,bar,positive,4,7
2539,The bar has various selections and the mixed drink special is a catcher! 2 for 1's.,mixed drink special,positive,39,58
2580,"If it isn't for the food (A+++), it must be the service or the ambience.",food,positive,20,24
2580,"If it isn't for the food (A+++), it must be the service or the ambience.",service,positive,48,55
2580,"If it isn't for the food (A+++), it must be the service or the ambience.",ambience,positive,63,71
3341,"During the course of the past 3 months, the chef and staff changed and it was not for the better.",chef,negative,44,48
3341,"During the course of the past 3 months, the chef and staff changed and it was not for the better.",staff,negative,53,58
722,"I like the ambience, it's very dark and original.",ambience,positive,11,19
3685,"Overall, not worth the money.",money,negative,23,28
346,This place is not worth the prices.,prices,negative,28,34
2672,We left after one drink.,drink,neutral,18,23
1231,Pick a bagel has the best bagels in the city.,bagels,positive,26,32
1676,"You are paying for the atmosphere, which is nice, but can be had in numerous places in Bay Ridge.",atmosphere,conflict,23,33
3666,Yes you have to wait to be seated and because its small there is no waiting area and the seat at the bar was all taken.,waiting area,negative,68,80
3666,Yes you have to wait to be seated and because its small there is no waiting area and the seat at the bar was all taken.,seat,negative,89,93
3666,Yes you have to wait to be seated and because its small there is no waiting area and the seat at the bar was all taken.,bar,neutral,101,104
3666,Yes you have to wait to be seated and because its small there is no waiting area and the seat at the bar was all taken.,wait,negative,16,20
