id,Sentence,Aspect Term,polarity,from,to
2146,"But with A WAY Bigger Screen, and IS able to connect to an HDMI.",HDMI,neutral,59,63
1399,the graphics are awful and the wireless switch it at the top rather than the side which I am used to it being on the side.,graphics,negative,4,12
1399,the graphics are awful and the wireless switch it at the top rather than the side which I am used to it being on the side.,wireless switch,negative,31,46
2400,The overall build quality of the unit is excellent and she'd recommend it to anyone else looking for a netbook.,build quality,positive,12,25
1302,I guess he was the technical person.,technical person,neutral,19,35
534,A seventy dollar mouse!,mouse,neutral,17,22
429,"The repairs were made quickly though I must say, however the second time they shipped it to the incorrect address and it took nearly a week for them to get it to me.",shipped,negative,78,85
2301,when i first got it i thought the size of it was a joke.,size,negative,34,38
2378,It is fast and i have not had a problem with internet connection or any other problems.,internet connection,positive,45,64
2722,I'm really impressed with the quality and performance for the price of the computer.,quality,positive,30,37
2722,I'm really impressed with the quality and performance for the price of the computer.,performance,positive,42,53
2722,I'm really impressed with the quality and performance for the price of the computer.,price,positive,62,67
1058,"But when I received my replacement, I made BOTH recovery DVDs (4), and a driver/application DVD.",recovery DVDs,neutral,48,61
1058,"But when I received my replacement, I made BOTH recovery DVDs (4), and a driver/application DVD.",driver/application DVD,neutral,73,95
2252,"In addition, there is photo detection software that will allow you to group all the photos together based upon the people in the picture.",photo detection software,positive,22,46
2781,The speakers are terrible and are probably the cheapest ones I have ever seen in a laptop so if your planning to listen to music I suggest you get something better.,speakers,negative,4,12
927,"So then you may be lucky to get ahold to someone who understands that its no good and they will let you send it back, but of course you are taking a chance of them testing it out to see what has happened, and they tell you that it was not on their side , then you are stuck paying for the repair (the price of a new one).",price,negative,301,306
2955,"It is so simple to use, I use it more than my desktop.",use,positive,19,22
2697,I also had a problem with the touchpad that caused the mouse pointer to jump all over the screen.,touchpad,negative,30,38
2697,I also had a problem with the touchpad that caused the mouse pointer to jump all over the screen.,screen,neutral,90,96
2697,I also had a problem with the touchpad that caused the mouse pointer to jump all over the screen.,mouse pointer,negative,55,68
2357,I have had no problems with it unlike some hardware defects on past models.,hardware,negative,43,51
1087,"EITHER WAY, THE KEYBOARD IS UNSATISFACTORY.",KEYBOARD,negative,16,24
2529,"Well, I have to say since I bought my Mac, I won't ever go back to any Windows.",Windows,negative,71,78
2111,"I took it in to the Apple store and guess what? They fixed it, no cost out of pocket.",cost,negative,66,70
400,"The quality, engineering design and warranty are superior--covers damage from dropping the laptop.",quality,positive,4,11
400,"The quality, engineering design and warranty are superior--covers damage from dropping the laptop.",engineering design,positive,13,31
400,"The quality, engineering design and warranty are superior--covers damage from dropping the laptop.",warranty,positive,36,44
2212,"The applications are also very easy to find and maneuver, much easier than any other computer I have ever owned.",applications,positive,4,16
2153,The large screen gives you the option to comfortably watch movies or TV shows on your computer instead of buying an additional TV for your dorm room.,screen,positive,10,16
443,"Great laptop for school, easy to use for beginners in the household.",use,positive,33,36
194,"4) Laptop still did not work, blue screen within a week...",work,negative,24,28
2620,"The only thing that isn't perfect about this netbook is the speakers, they are not loud at all but I expected that.",speakers,negative,60,68
1299,"Of course, I inspected the other netbooks and clearly their hinges are tighter and I even demonstrate the difference between my netbook and others.",hinges,negative,60,66
366,Not to mention the fact that your mac comes fully loaded with all necessary basic programs.,programs,positive,82,90
2686,Didn't work when shipped from Walmart.com but went into a store and exchanged for a working laptop (same make/model).,work,negative,7,11
784,If this is an improvement in Customer Service then I would hate too see what it was before!,Customer Service,negative,29,45
1496,"All of the programs (Keynote, Pages, Numbers) have an option to save your documents as Microsoft compatible, which really eliminates the need for the actual.",programs,positive,11,19
1496,"All of the programs (Keynote, Pages, Numbers) have an option to save your documents as Microsoft compatible, which really eliminates the need for the actual.",Keynote,neutral,21,28
1496,"All of the programs (Keynote, Pages, Numbers) have an option to save your documents as Microsoft compatible, which really eliminates the need for the actual.",Pages,neutral,30,35
1496,"All of the programs (Keynote, Pages, Numbers) have an option to save your documents as Microsoft compatible, which really eliminates the need for the actual.",Numbers,neutral,37,44
2602,"Sure, the initial out of pocket expense is greater, but that should not dissuade anyone from the fact that these machines run like none other on the planet, and when I factor in all the money in that I wasted on Geek Squad and the latest patches to de-corrupt my infested PCs, it probably comes out about even anyhow.",expense,negative,32,39
2602,"Sure, the initial out of pocket expense is greater, but that should not dissuade anyone from the fact that these machines run like none other on the planet, and when I factor in all the money in that I wasted on Geek Squad and the latest patches to de-corrupt my infested PCs, it probably comes out about even anyhow.",run,positive,122,125
1450,"The best thing to do is build your own computer, but if u can't company's like dell who allow you to choose the components are better and for the same price you can get a computer who compares to one of apple $2000 systems and if you google ""dell coupons"" you can find codes that take a signifant  amount off the price.",components,positive,112,122
